Request id,Pickup point,Driver id,Driver Assigned,Status,Request timestamp,Hours,Drop timestamp,Duration,Day of Week,Cateory
1068,City,24,Assigned,Trip Completed,2016-07-11 19:52:00,19:52,2016-07-11 20:48:00,56,Monday,Long
2689,Airport,24,Assigned,Trip Completed,2016-07-13 00:34:03,0:34,2016-07-13 01:49:08,75,Wednesday,Long
2791,City,24,Assigned,Trip Completed,2016-07-13 04:56:20,4:56,2016-07-13 05:33:20,37,Wednesday,Medium
3321,City,24,Assigned,Trip Completed,2016-07-13 12:23:02,12:23,2016-07-13 13:25:14,62,Wednesday,Long
3423,Airport,24,Assigned,Trip Completed,2016-07-13 15:52:07,15:52,2016-07-13 16:50:46,58,Wednesday,Long
3761,Airport,24,Assigned,Trip Completed,2016-07-13 20:35:24,20:35,2016-07-13 21:39:02,63,Wednesday,Long
4140,City,24,Assigned,Trip Completed,2016-07-14 04:48:09,4:48,2016-07-14 06:05:01,76,Thursday,Long
4656,City,24,Assigned,Trip Completed,2016-07-14 12:06:27,12:06,2016-07-14 12:49:14,42,Thursday,Medium
4931,Airport,24,Assigned,Trip Completed,2016-07-14 18:21:52,18:21,2016-07-14 18:54:03,32,Thursday,Medium
5268,City,24,Assigned,Trip Completed,2016-07-14 21:29:35,21:29,2016-07-14 22:30:11,60,Thursday,Long
5811,City,24,Assigned,Trip Completed,2016-07-15 08:46:30,8:46,2016-07-15 09:26:33,40,Friday,Medium
6139,Airport,24,Assigned,Trip Completed,2016-07-15 15:45:16,15:45,2016-07-15 16:40:41,55,Friday,Long
6333,Airport,24,Assigned,Trip Completed,2016-07-15 18:41:22,18:41,2016-07-15 19:53:29,72,Friday,Long
773,City,25,Assigned,Trip Completed,2016-07-11 16:23:00,16:23,2016-07-11 17:21:00,58,Monday,Long
1123,City,25,Assigned,Trip Completed,2016-07-11 20:20:00,20:20,2016-07-11 21:18:00,58,Monday,Long
2667,Airport,25,Assigned,Trip Completed,2016-07-12 23:35:00,23:35,2016-07-13 00:40:52,65,Tuesday,Long
2833,City,25,Assigned,Trip Completed,2016-07-13 05:27:26,5:27,2016-07-13 06:19:18,51,Wednesday,Long
3396,City,25,Assigned,Trip Completed,2016-07-13 14:59:08,14:59,2016-07-13 15:57:24,58,Wednesday,Long
3590,City,25,Assigned,Trip Completed,2016-07-13 18:31:29,18:31,2016-07-13 19:31:56,60,Wednesday,Long
3762,City,25,Assigned,Trip Completed,2016-07-13 20:38:10,20:38,2016-07-13 21:21:24,43,Wednesday,Medium
4566,City,25,Assigned,Trip Completed,2016-07-14 09:48:56,9:48,2016-07-14 10:22:52,33,Thursday,Medium
4862,City,25,Assigned,Trip Completed,2016-07-14 17:37:44,17:37,2016-07-14 18:41:40,63,Thursday,Long
5564,Airport,25,Assigned,Trip Completed,2016-07-15 05:41:11,5:41,2016-07-15 06:53:22,72,Friday,Long
6187,City,25,Assigned,Trip Completed,2016-07-15 17:11:08,17:11,2016-07-15 18:08:11,57,Friday,Long
6642,City,25,Assigned,Trip Completed,2016-07-15 22:07:14,22:07,2016-07-15 22:54:02,46,Friday,Long
322,City,26,Assigned,Trip Completed,2016-07-11 07:31:00,7:31,2016-07-11 08:10:00,39,Monday,Medium
793,City,26,Assigned,Trip Completed,2016-07-11 17:04:00,17:04,2016-07-11 18:06:00,62,Monday,Long
898,Airport,26,Assigned,Trip Completed,2016-07-11 18:14:00,18:14,2016-07-11 19:09:00,55,Monday,Long
1258,City,26,Assigned,Trip Completed,2016-07-11 21:51:00,21:51,2016-07-11 23:00:00,69,Monday,Long
2832,City,26,Assigned,Trip Completed,2016-07-13 05:20:16,5:20,2016-07-13 06:14:07,53,Wednesday,Long
3139,City,26,Assigned,Trip Completed,2016-07-13 08:54:04,8:54,2016-07-13 09:22:42,28,Wednesday,Medium
3438,City,26,Assigned,Trip Completed,2016-07-13 16:12:53,16:12,2016-07-13 17:13:44,60,Wednesday,Long
3966,Airport,26,Assigned,Trip Completed,2016-07-13 22:50:42,22:50,2016-07-13 23:27:43,37,Wednesday,Medium
6401,Airport,26,Assigned,Trip Completed,2016-07-15 19:33:00,19:33,2016-07-15 20:16:57,43,Friday,Medium
204,City,27,Assigned,Trip Completed,2016-07-11 06:04:00,6:04,2016-07-11 06:44:00,39,Monday,Medium
632,Airport,27,Assigned,Trip Completed,2016-07-11 12:20:00,12:20,2016-07-11 13:10:00,49,Monday,Long
763,City,27,Assigned,Trip Completed,2016-07-11 16:19:00,16:19,2016-07-11 17:25:00,66,Monday,Long
1786,Airport,27,Assigned,Trip Completed,2016-07-12 09:03:00,9:03,2016-07-12 09:58:00,55,Tuesday,Long
1968,City,27,Assigned,Trip Completed,2016-07-12 12:10:00,12:10,2016-07-12 12:49:00,39,Tuesday,Medium
2088,Airport,27,Assigned,Trip Completed,2016-07-12 15:51:00,15:51,2016-07-12 17:02:00,71,Tuesday,Long
2473,Airport,27,Assigned,Trip Completed,2016-07-12 20:43:00,20:43,2016-07-12 21:20:00,37,Tuesday,Medium
2869,Airport,27,Assigned,Trip Completed,2016-07-13 05:50:09,5:50,2016-07-13 06:27:07,36,Wednesday,Medium
3742,Airport,27,Assigned,Trip Completed,2016-07-13 20:24:23,20:24,2016-07-13 20:48:05,23,Wednesday,Medium
4440,Airport,27,Assigned,Trip Completed,2016-07-14 08:26:29,8:26,2016-07-14 09:00:36,34,Thursday,Medium
5234,City,27,Assigned,Trip Completed,2016-07-14 21:09:47,21:09,2016-07-14 21:52:37,42,Thursday,Medium
6354,Airport,27,Assigned,Trip Completed,2016-07-15 18:59:01,18:59,2016-07-15 19:35:10,36,Friday,Medium
6638,City,27,Assigned,Trip Completed,2016-07-15 21:59:10,21:59,2016-07-15 23:13:18,74,Friday,Long
84,City,28,Assigned,Trip Completed,2016-07-11 04:50:00,4:50,2016-07-11 05:26:00,36,Monday,Medium
1199,City,28,Assigned,Trip Completed,2016-07-11 21:17:00,21:17,2016-07-11 21:53:00,36,Monday,Medium
1676,Airport,28,Assigned,Trip Completed,2016-07-12 07:44:00,7:44,2016-07-12 08:40:00,55,Tuesday,Long
2774,City,28,Assigned,Trip Completed,2016-07-13 04:33:38,4:33,2016-07-13 05:13:54,40,Wednesday,Medium
3220,Airport,28,Assigned,Trip Completed,2016-07-13 09:51:41,9:51,2016-07-13 10:24:39,32,Wednesday,Medium
3718,Airport,28,Assigned,Trip Completed,2016-07-13 19:56:20,19:56,2016-07-13 20:47:17,50,Wednesday,Long
4904,Airport,28,Assigned,Trip Completed,2016-07-14 18:02:23,18:02,2016-07-14 18:58:49,56,Thursday,Long
6527,Airport,28,Assigned,Trip Completed,2016-07-15 20:54:01,20:54,2016-07-15 21:53:29,59,Friday,Long
6710,City,28,Assigned,Trip Completed,2016-07-15 23:02:36,23:02,2016-07-16 00:12:12,69,Friday,Long
1584,Airport,29,Assigned,Trip Completed,2016-07-12 06:26:00,6:26,2016-07-12 07:18:00,52,Tuesday,Long
1966,Airport,29,Assigned,Trip Completed,2016-07-12 12:05:00,12:05,2016-07-12 13:12:00,67,Tuesday,Long
2827,City,29,Assigned,Trip Completed,2016-07-13 05:18:31,5:18,2016-07-13 06:18:22,59,Wednesday,Long
2945,Airport,29,Assigned,Trip Completed,2016-07-13 06:34:13,6:34,2016-07-13 07:28:05,53,Wednesday,Long
3365,City,29,Assigned,Trip Completed,2016-07-13 13:47:14,13:47,2016-07-13 14:51:51,64,Wednesday,Long
3548,Airport,29,Assigned,Trip Completed,2016-07-13 18:07:42,18:07,2016-07-13 19:12:22,64,Wednesday,Long
3753,City,29,Assigned,Trip Completed,2016-07-13 20:30:08,20:30,2016-07-13 21:42:32,72,Wednesday,Long
4569,Airport,29,Assigned,Trip Completed,2016-07-14 09:48:17,9:48,2016-07-14 10:49:39,61,Thursday,Long
6309,Airport,29,Assigned,Trip Completed,2016-07-15 18:29:54,18:29,2016-07-15 19:42:21,72,Friday,Long
6437,City,29,Assigned,Trip Completed,2016-07-15 19:53:52,19:53,2016-07-15 20:26:32,32,Friday,Medium
517,Airport,30,Assigned,Trip Completed,2016-07-11 09:45:00,9:45,2016-07-11 10:24:00,39,Monday,Medium
1406,Airport,30,Assigned,Trip Completed,2016-07-12 03:02:00,3:02,2016-07-12 03:55:00,53,Tuesday,Long
1643,Airport,30,Assigned,Trip Completed,2016-07-12 07:18:00,7:18,2016-07-12 08:10:00,52,Tuesday,Long
2108,Airport,30,Assigned,Trip Completed,2016-07-12 16:14:00,16:14,2016-07-12 16:48:00,33,Tuesday,Medium
2647,City,30,Assigned,Trip Completed,2016-07-12 22:46:00,22:46,2016-07-12 23:18:00,31,Tuesday,Medium
3129,City,30,Assigned,Trip Completed,2016-07-13 08:41:49,8:41,2016-07-13 09:41:42,59,Wednesday,Long
3738,Airport,30,Assigned,Trip Completed,2016-07-13 20:15:54,20:15,2016-07-13 20:55:01,39,Wednesday,Medium
4422,Airport,30,Assigned,Trip Completed,2016-07-14 08:13:15,8:13,2016-07-14 09:13:10,59,Thursday,Long
4790,City,30,Assigned,Trip Completed,2016-07-14 16:43:53,16:43,2016-07-14 17:56:08,72,Thursday,Long
5496,City,30,Assigned,Trip Completed,2016-07-15 04:59:58,4:59,2016-07-15 05:34:09,34,Friday,Medium
6484,Airport,30,Assigned,Trip Completed,2016-07-15 20:19:45,20:19,2016-07-15 21:01:21,41,Friday,Medium
6731,Airport,30,Assigned,Trip Completed,2016-07-15 23:23:55,23:23,2016-07-16 00:11:55,47,Friday,Long
629,Airport,31,Assigned,Trip Completed,2016-07-11 12:14:00,12:14,2016-07-11 13:00:00,45,Monday,Medium
745,Airport,31,Assigned,Trip Completed,2016-07-11 15:48:00,15:48,2016-07-11 16:45:00,56,Monday,Long
1064,City,31,Assigned,Trip Completed,2016-07-11 19:53:00,19:53,2016-07-11 20:31:00,37,Monday,Medium
1886,Airport,31,Assigned,Trip Completed,2016-07-12 10:10:00,10:10,2016-07-12 10:35:00,24,Tuesday,Medium
5608,Airport,31,Assigned,Trip Completed,2016-07-15 06:18:36,6:18,2016-07-15 07:07:34,48,Friday,Long
5877,City,31,Assigned,Trip Completed,2016-07-15 09:37:21,9:37,2016-07-15 10:08:03,30,Friday,Medium
6100,Airport,31,Assigned,Trip Completed,2016-07-15 14:44:32,14:44,2016-07-15 15:41:12,56,Friday,Long
6659,Airport,31,Assigned,Trip Completed,2016-07-15 22:15:45,22:15,2016-07-15 23:07:50,52,Friday,Long
2162,Airport,32,Assigned,Trip Completed,2016-07-12 17:34:00,17:34,2016-07-12 18:33:00,59,Tuesday,Long
3294,Airport,32,Assigned,Trip Completed,2016-07-13 11:23:36,11:23,2016-07-13 12:14:06,50,Wednesday,Long
3686,City,32,Assigned,Trip Completed,2016-07-13 19:33:18,19:33,2016-07-13 20:34:21,61,Wednesday,Long
4784,City,32,Assigned,Trip Completed,2016-07-14 16:41:52,16:41,2016-07-14 17:15:01,33,Thursday,Medium
5896,City,32,Assigned,Trip Completed,2016-07-15 09:47:11,9:47,2016-07-15 10:32:41,45,Friday,Medium
6190,City,32,Assigned,Trip Completed,2016-07-15 17:11:33,17:11,2016-07-15 17:55:50,44,Friday,Medium
6551,City,32,Assigned,Trip Completed,2016-07-15 21:03:02,21:03,2016-07-15 22:17:22,74,Friday,Long
145,City,33,Assigned,Trip Completed,2016-07-11 05:32:00,5:32,2016-07-11 06:37:00,64,Monday,Long
735,City,33,Assigned,Trip Completed,2016-07-11 15:27:00,15:27,2016-07-11 16:32:00,64,Monday,Long
918,Airport,33,Assigned,Trip Completed,2016-07-11 18:22:00,18:22,2016-07-11 19:04:00,42,Monday,Medium
1478,City,33,Assigned,Trip Completed,2016-07-12 05:16:00,5:16,2016-07-12 06:13:00,56,Tuesday,Long
1957,City,33,Assigned,Trip Completed,2016-07-12 11:45:00,11:45,2016-07-12 12:55:00,69,Tuesday,Long
3097,City,33,Assigned,Trip Completed,2016-07-13 08:15:34,8:15,2016-07-13 09:12:57,57,Wednesday,Long
3981,Airport,33,Assigned,Trip Completed,2016-07-13 23:13:54,23:13,2016-07-13 23:38:37,24,Wednesday,Medium
4175,City,33,Assigned,Trip Completed,2016-07-14 05:11:15,5:11,2016-07-14 06:15:24,64,Thursday,Long
6237,City,33,Assigned,Trip Completed,2016-07-15 17:50:37,17:50,2016-07-15 18:49:29,58,Friday,Long
738,City,34,Assigned,Trip Completed,2016-07-11 15:30:00,15:30,2016-07-11 16:44:00,74,Monday,Long
2731,City,34,Assigned,Trip Completed,2016-07-13 02:38:48,2:38,2016-07-13 03:16:56,38,Wednesday,Medium
2863,Airport,34,Assigned,Trip Completed,2016-07-13 05:46:42,5:46,2016-07-13 06:22:39,35,Wednesday,Medium
3528,Airport,34,Assigned,Trip Completed,2016-07-13 17:50:59,17:50,2016-07-13 18:17:24,26,Wednesday,Medium
4653,City,34,Assigned,Trip Completed,2016-07-14 11:58:46,11:58,2016-07-14 12:55:21,56,Thursday,Long
5042,City,34,Assigned,Trip Completed,2016-07-14 19:21:16,19:21,2016-07-14 20:05:07,43,Thursday,Medium
360,Airport,35,Assigned,Trip Completed,2016-07-11 08:02:00,8:02,2016-07-11 09:05:00,62,Monday,Long
771,Airport,35,Assigned,Trip Completed,2016-07-11 16:19:00,16:19,2016-07-11 17:34:00,75,Monday,Long
1274,City,35,Assigned,Trip Completed,2016-07-11 22:01:00,22:01,2016-07-11 23:21:00,79,Monday,Long
1501,City,35,Assigned,Trip Completed,2016-07-12 05:41:00,5:41,2016-07-12 06:47:00,65,Tuesday,Long
1972,City,35,Assigned,Trip Completed,2016-07-12 12:22:00,12:22,2016-07-12 12:43:00,21,Tuesday,Medium
2871,City,35,Assigned,Trip Completed,2016-07-13 05:53:33,5:53,2016-07-13 07:00:33,66,Wednesday,Long
3395,City,35,Assigned,Trip Completed,2016-07-13 14:52:52,14:52,2016-07-13 15:33:04,40,Wednesday,Medium
3572,City,35,Assigned,Trip Completed,2016-07-13 18:25:52,18:25,2016-07-13 19:31:28,65,Wednesday,Long
4118,Airport,35,Assigned,Trip Completed,2016-07-14 04:28:35,4:28,2016-07-14 05:26:48,58,Thursday,Long
4739,City,35,Assigned,Trip Completed,2016-07-14 14:52:43,14:52,2016-07-14 15:37:25,44,Thursday,Medium
6556,City,35,Assigned,Trip Completed,2016-07-15 21:09:57,21:09,2016-07-15 21:38:06,28,Friday,Medium
6677,Airport,35,Assigned,Trip Completed,2016-07-15 22:29:56,22:29,2016-07-15 23:22:48,52,Friday,Long
1104,Airport,36,Assigned,Trip Completed,2016-07-11 20:17:00,20:17,2016-07-11 21:20:00,63,Monday,Long
1596,Airport,36,Assigned,Trip Completed,2016-07-12 06:39:00,6:39,2016-07-12 07:30:00,50,Tuesday,Long
1835,Airport,36,Assigned,Trip Completed,2016-07-12 09:35:00,9:35,2016-07-12 10:30:00,55,Tuesday,Long
2110,Airport,36,Assigned,Trip Completed,2016-07-12 16:19:00,16:19,2016-07-12 17:12:00,53,Tuesday,Long
2759,Airport,36,Assigned,Trip Completed,2016-07-13 03:50:03,3:50,2016-07-13 04:33:15,43,Wednesday,Medium
3010,Airport,36,Assigned,Trip Completed,2016-07-13 07:26:03,7:26,2016-07-13 08:40:52,74,Wednesday,Long
3403,City,36,Assigned,Trip Completed,2016-07-13 15:16:52,15:16,2016-07-13 15:45:52,29,Wednesday,Medium
3856,Airport,36,Assigned,Trip Completed,2016-07-13 21:34:21,21:34,2016-07-13 22:26:18,51,Wednesday,Long
4472,City,36,Assigned,Trip Completed,2016-07-14 08:39:44,8:39,2016-07-14 09:55:40,75,Thursday,Long
5199,City,36,Assigned,Trip Completed,2016-07-14 20:50:52,20:50,2016-07-14 21:57:39,66,Thursday,Long
5612,City,36,Assigned,Trip Completed,2016-07-15 06:15:54,6:15,2016-07-15 07:17:47,61,Friday,Long
6614,Airport,36,Assigned,Trip Completed,2016-07-15 21:40:39,21:40,2016-07-15 22:56:08,75,Friday,Long
191,Airport,37,Assigned,Trip Completed,2016-07-11 05:55:00,5:55,2016-07-11 06:45:00,49,Monday,Long
333,City,37,Assigned,Trip Completed,2016-07-11 07:43:00,7:43,2016-07-11 08:53:00,69,Monday,Long
488,Airport,37,Assigned,Trip Completed,2016-07-11 09:35:00,9:35,2016-07-11 10:20:00,45,Monday,Medium
1780,City,37,Assigned,Trip Completed,2016-07-12 08:58:00,8:58,2016-07-12 09:45:00,46,Tuesday,Long
2235,Airport,37,Assigned,Trip Completed,2016-07-12 18:12:00,18:12,2016-07-12 19:14:00,62,Tuesday,Long
2516,City,37,Assigned,Trip Completed,2016-07-12 21:05:00,21:05,2016-07-12 22:18:00,73,Tuesday,Long
4209,City,37,Assigned,Trip Completed,2016-07-14 05:37:01,5:37,2016-07-14 06:42:12,65,Thursday,Long
4726,City,37,Assigned,Trip Completed,2016-07-14 13:52:52,13:52,2016-07-14 15:04:54,72,Thursday,Long
5088,Airport,37,Assigned,Trip Completed,2016-07-14 19:52:54,19:52,2016-07-14 21:06:33,73,Thursday,Long
5352,Airport,37,Assigned,Trip Completed,2016-07-14 23:01:45,23:01,2016-07-14 23:45:53,44,Thursday,Medium
6024,Airport,37,Assigned,Trip Completed,2016-07-15 12:43:09,12:43,2016-07-15 13:55:27,72,Friday,Long
6196,Airport,37,Assigned,Trip Completed,2016-07-15 17:19:56,17:19,2016-07-15 18:03:53,43,Friday,Medium
6297,City,37,Assigned,Trip Completed,2016-07-15 18:21:09,18:21,2016-07-15 18:57:24,36,Friday,Medium
125,City,38,Assigned,Trip Completed,2016-07-11 05:12:00,5:12,2016-07-11 06:17:00,65,Monday,Long
1611,City,38,Assigned,Trip Completed,2016-07-12 06:49:00,6:49,2016-07-12 07:44:00,55,Tuesday,Long
1814,City,38,Assigned,Trip Completed,2016-07-12 09:19:00,9:19,2016-07-12 09:59:00,40,Tuesday,Medium
3088,City,38,Assigned,Trip Completed,2016-07-13 08:12:39,8:12,2016-07-13 09:01:02,48,Wednesday,Long
3384,Airport,38,Assigned,Trip Completed,2016-07-13 14:40:53,14:40,2016-07-13 15:34:26,53,Wednesday,Long
4218,Airport,38,Assigned,Trip Completed,2016-07-14 05:38:17,5:38,2016-07-14 06:24:48,46,Thursday,Long
5757,City,38,Assigned,Trip Completed,2016-07-15 08:12:21,8:12,2016-07-15 09:17:55,65,Friday,Long
5958,Airport,38,Assigned,Trip Completed,2016-07-15 10:48:38,10:48,2016-07-15 11:49:20,60,Friday,Long
6314,City,38,Assigned,Trip Completed,2016-07-15 18:31:06,18:31,2016-07-15 19:30:28,59,Friday,Long
249,City,39,Assigned,Trip Completed,2016-07-11 06:31:00,6:31,2016-07-11 07:14:00,43,Monday,Medium
728,City,39,Assigned,Trip Completed,2016-07-11 15:05:00,15:05,2016-07-11 16:09:00,64,Monday,Long
3042,City,39,Assigned,Trip Completed,2016-07-13 07:38:51,7:38,2016-07-13 08:32:47,53,Wednesday,Long
3620,City,39,Assigned,Trip Completed,2016-07-13 18:54:52,18:54,2016-07-13 20:08:38,73,Wednesday,Long
4276,City,39,Assigned,Trip Completed,2016-07-14 06:22:04,6:22,2016-07-14 07:23:02,60,Thursday,Long
4735,City,39,Assigned,Trip Completed,2016-07-14 14:43:10,14:43,2016-07-14 15:51:37,68,Thursday,Long
1353,Airport,40,Assigned,Trip Completed,2016-07-11 23:51:00,23:51,2016-07-12 00:34:00,42,Monday,Medium
1568,City,40,Assigned,Trip Completed,2016-07-12 06:18:00,6:18,2016-07-12 06:52:00,34,Tuesday,Medium
2465,City,40,Assigned,Trip Completed,2016-07-12 20:38:00,20:38,2016-07-12 21:37:00,58,Tuesday,Long
3688,City,40,Assigned,Trip Completed,2016-07-13 19:39:52,19:39,2016-07-13 20:40:51,60,Wednesday,Long
4727,City,40,Assigned,Trip Completed,2016-07-14 14:06:18,14:06,2016-07-14 15:02:55,56,Thursday,Long
5348,City,40,Assigned,Trip Completed,2016-07-14 22:50:55,22:50,2016-07-14 23:45:17,54,Thursday,Long
6537,Airport,40,Assigned,Trip Completed,2016-07-15 20:52:18,20:52,2016-07-15 22:03:09,70,Friday,Long
1941,Airport,41,Assigned,Trip Completed,2016-07-12 11:29:00,11:29,2016-07-12 12:09:00,39,Tuesday,Medium
3766,Airport,41,Assigned,Trip Completed,2016-07-13 20:33:01,20:33,2016-07-13 21:24:23,51,Wednesday,Long
4243,Airport,41,Assigned,Trip Completed,2016-07-14 06:02:47,6:02,2016-07-14 06:37:57,35,Thursday,Medium
4717,Airport,41,Assigned,Trip Completed,2016-07-14 13:42:45,13:42,2016-07-14 14:36:58,54,Thursday,Long
5682,City,41,Assigned,Trip Completed,2016-07-15 07:16:19,7:16,2016-07-15 08:24:55,68,Friday,Long
6343,City,41,Assigned,Trip Completed,2016-07-15 18:44:07,18:44,2016-07-15 19:21:59,37,Friday,Medium
6726,Airport,41,Assigned,Trip Completed,2016-07-15 23:22:28,23:22,2016-07-16 00:12:03,49,Friday,Long
238,City,42,Assigned,Trip Completed,2016-07-11 06:27:00,6:27,2016-07-11 07:15:00,47,Monday,Long
2624,City,42,Assigned,Trip Completed,2016-07-12 22:16:00,22:16,2016-07-12 23:17:00,60,Tuesday,Long
2787,City,42,Assigned,Trip Completed,2016-07-13 04:54:46,4:54,2016-07-13 05:29:11,34,Wednesday,Medium
3992,City,42,Assigned,Trip Completed,2016-07-13 23:24:52,23:24,2016-07-14 00:04:39,39,Wednesday,Medium
4974,City,42,Assigned,Trip Completed,2016-07-14 18:44:58,18:44,2016-07-14 19:16:18,31,Thursday,Medium
5478,Airport,42,Assigned,Trip Completed,2016-07-15 04:43:40,4:43,2016-07-15 05:44:45,61,Friday,Long
5641,City,42,Assigned,Trip Completed,2016-07-15 06:46:40,6:46,2016-07-15 07:16:35,29,Friday,Medium
128,City,43,Assigned,Trip Completed,2016-07-11 05:12:00,5:12,2016-07-11 05:48:00,36,Monday,Medium
627,City,43,Assigned,Trip Completed,2016-07-11 12:12:00,12:12,2016-07-11 13:10:00,58,Monday,Long
1766,Airport,43,Assigned,Trip Completed,2016-07-12 08:45:00,8:45,2016-07-12 09:52:00,66,Tuesday,Long
2089,City,43,Assigned,Trip Completed,2016-07-12 15:49:00,15:49,2016-07-12 16:32:00,42,Tuesday,Medium
3565,City,43,Assigned,Trip Completed,2016-07-13 18:13:10,18:13,2016-07-13 18:50:29,37,Wednesday,Medium
3954,Airport,43,Assigned,Trip Completed,2016-07-13 22:43:45,22:43,2016-07-14 00:03:31,79,Wednesday,Long
4204,City,43,Assigned,Trip Completed,2016-07-14 05:36:10,5:36,2016-07-14 06:23:14,47,Thursday,Long
4651,City,43,Assigned,Trip Completed,2016-07-14 11:54:26,11:54,2016-07-14 12:47:18,52,Thursday,Long
5814,City,43,Assigned,Trip Completed,2016-07-15 08:43:57,8:43,2016-07-15 09:55:23,71,Friday,Long
6062,City,43,Assigned,Trip Completed,2016-07-15 13:48:40,13:48,2016-07-15 14:51:36,62,Friday,Long
118,Airport,44,Assigned,Trip Completed,2016-07-11 05:11:00,5:11,2016-07-11 05:52:00,40,Monday,Medium
339,Airport,44,Assigned,Trip Completed,2016-07-11 07:49:00,7:49,2016-07-11 08:45:00,56,Monday,Long
766,City,44,Assigned,Trip Completed,2016-07-11 16:23:00,16:23,2016-07-11 17:27:00,63,Monday,Long
1133,Airport,44,Assigned,Trip Completed,2016-07-11 20:27:00,20:27,2016-07-11 21:31:00,63,Monday,Long
2458,City,44,Assigned,Trip Completed,2016-07-12 20:33:00,20:33,2016-07-12 21:33:00,60,Tuesday,Long
3060,Airport,44,Assigned,Trip Completed,2016-07-13 07:56:53,7:56,2016-07-13 09:12:13,75,Wednesday,Long
3653,City,44,Assigned,Trip Completed,2016-07-13 19:18:27,19:18,2016-07-13 19:51:00,32,Wednesday,Medium
4321,City,44,Assigned,Trip Completed,2016-07-14 06:56:17,6:56,2016-07-14 07:47:58,51,Thursday,Long
5672,Airport,44,Assigned,Trip Completed,2016-07-15 07:07:07,7:07,2016-07-15 07:59:21,52,Friday,Long
1698,City,45,Assigned,Trip Completed,2016-07-12 07:56:00,7:56,2016-07-12 08:56:00,59,Tuesday,Long
2098,City,45,Assigned,Trip Completed,2016-07-12 16:12:00,16:12,2016-07-12 16:42:00,29,Tuesday,Medium
2733,City,45,Assigned,Trip Completed,2016-07-13 02:37:50,2:37,2016-07-13 03:45:00,67,Wednesday,Long
2917,Airport,45,Assigned,Trip Completed,2016-07-13 06:21:57,6:21,2016-07-13 06:53:54,31,Wednesday,Medium
3151,Airport,45,Assigned,Trip Completed,2016-07-13 09:00:37,9:00,2016-07-13 09:38:31,37,Wednesday,Medium
3358,City,45,Assigned,Trip Completed,2016-07-13 13:30:22,13:30,2016-07-13 14:38:35,68,Wednesday,Long
5435,City,45,Assigned,Trip Completed,2016-07-15 02:52:10,2:52,2016-07-15 03:43:43,51,Friday,Long
5717,Airport,45,Assigned,Trip Completed,2016-07-15 07:41:01,7:41,2016-07-15 08:24:01,43,Friday,Medium
635,Airport,46,Assigned,Trip Completed,2016-07-11 12:25:00,12:25,2016-07-11 13:29:00,63,Monday,Long
1275,Airport,46,Assigned,Trip Completed,2016-07-11 22:05:00,22:05,2016-07-11 23:02:00,56,Monday,Long
1562,Airport,46,Assigned,Trip Completed,2016-07-12 06:16:00,6:16,2016-07-12 07:15:00,59,Tuesday,Long
2908,Airport,46,Assigned,Trip Completed,2016-07-13 06:14:46,6:14,2016-07-13 07:17:20,62,Wednesday,Long
